"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Barbados","BRB","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","2851673819.44819","2797492016.84959","2919468571.62425","3025801624.36503","3173368133.3638","3423842338.33147","3573569182.91028","3505680246.21902","3333869014.13112","3350580137.00897","3471213555.28345","3509335804.34855","3688458152.6955","3784024886.65321","3916669424.49615","4057669523.77801","3923458318.16527","3770447099.31496","3555813614.85257","3584013634.70894","3656080352.11967","3729713737.3002","3878024952.84112","4061847304.49747","4213291855.57799","4227391865.50617","4415391997.88199","4310947479.89542","4344891948.24106","4439414237.0189","4502080947.81084","4680158850.97793","4963099050.20353","5066290233.97425","5099346923.917","4842570076.44703","4732537776.74819","4697131085.15074","4682769963.92759","4621931032.20042","4621878809.94142","4734000000","4854006751.16656","4876462322.53367","4833953403.71314","4846695634.9075","4229324089.08892","4196215176.88718","4671803289.539","",
"Brunei Darussalam","BRN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","6708374272.00906","6732220065.02962","8089125568.09779","8972190900.81947","9580131700.30818","11741642090.6705","10920114268.139","8755014240.08978","9101419943.3764","9147060466.80223","9201931536.79992","9064753827.04192","8818603160.53305","8995780345.77689","9094497085.59316","8996805946.61209","9094818998.13245","9380936670.76305","9827336126.30849","9857267526.39997","10167317762.4289","10622682169.3194","10928436715.4289","10767660661.1875","10707522323.3387","11034332730.6191","11348747419.3107","11660161646.7426","12111654412.2184","12463371463.8206","12526226521.0128","12574766551.7013","13127769534.7478","13148062678.7361","12893027782.3634","12665525724.7905","12994698399.9834","13481391223.9528","13604454980.8708","13315220388.3404","12981227716.0016","12930291487.9581","12609889504.146","12777424817.8542","12784099462.2972","13278730315.7531","13429254463.7677","13215626906.1655","13000432684.363","",
"Bhutan","BTN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","163460578.398199","188179569.014706","194652520.618284","214956756.076462","224751602.423901","233805794.896041","260441413.045602","336110904.625782","352134565.215084","378036060.208805","417287990.101595","415585973.844199","434706633.306753","443341500.635136","465293571.310626","498208984.231879","525935175.418997","554198082.461395","586973527.943034","633837330.189573","655103005.431607","709797257.170734","787820172.198155","849453726.334086","900495211.164725","966116542.606801","1033742170.28183","1223546061.47791","1282269672.76282","1368801509.83662","1532317114.62591","1654636121.73343","1739327031.1851","1776200288.24428","1878802421.1653","2003596838.78013","2166429825.8419","2267208559.69637","2346603297.73985","2481653802.37574","2228068554.57391","2326579651.34464","","",
"Botswana","BWA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","203297646.303148","216193392.803572","230606288.135824","244260590.452061","260949209.047051","276120678.790218","293637827.380689","311034576.472894","343901775.910487","395911433.272244","463692530.392513","583423075.832853","737224722.557981","894277062.380892","972953726.993911","1055131834.87023","1167475696.09152","1307713344.73539","1495145303.78365","1676784360.51048","1877778848.25701","2047996824.35473","2297146530.41442","2599146160.66001","2821253171.43001","3022275113.04553","3269283371.13604","3657737271.89978","4369166055.9878","4939753185.1197","5274313873.08681","5667709608.2008","5833040675.49628","5944807979.21822","6160480628.0856","6593587689.50958","6977980665.54234","7558959721.65963","7592496073.43073","8326480944.19697","8491986059.02571","8513264763.90086","9029979997.34259","9447697367.92895","9703335214.03812","10145481816.2871","10994036837.1472","11630872553.1126","12009117014.1882","10310519328.3503","11354171655.915","12130630062.2477","12109898723.1018","13454439438.0193","14220639811.9916","13530748844.505","14505561464.3559","15102373014.4202","15734874525.0984","16211987795.536","14796883501.255","16553326592.3282","17511419429.8258","",
"Central African Republic","CAF","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","980371513.739357","1028934744.09243","990722163.67209","983717651.45014","1004182171.74198","1013697588.23369","1020233745.25506","1067946130.32709","1082941302.66553","1159738545.69334","1186793864.44662","1200207036.99646","1200196629.10311","1222867622.78433","1300385612.42636","1305652006.45951","1376581799.61343","1428977736.69122","1446257441.61914","1410605202.96195","1347429290.3509","1326618707.6053","1428977736.69122","1312851666.6817","1437332673.07483","1493779882.6376","1547227016.94335","1470809662.02268","1495962938.26696","1525542171.15668","1492780724.87637","1484532469.39956","1389164942.66891","1393822474.94131","1462119071.07866","1567392310.30149","1504695160.78436","1584443041.5758","1658914120.44075","1718634612.46088","1675850364.88825","1750672710.15363","1813986527.35151","1716076872.67107","1818953694.45096","1835473623.16461","1923045637.77901","2011650635.80801","2052972574.3655","2229266675.80904","2332499967.93604","2430339369.3364","2553162918.71416","1624016454.05115","1625333052.55944","1695825714.19282","1776382808.69192","1856804600.57752","1927167163.54408","1986909345.61394","2004791529.66202","2024497026.56538","2034662228.58546","",
"Canada","CAN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","254847128971.368","262908687008.301","282430668624.088","297539428451.335","317304658526.317","337347886871.2","359967034903.113","371094357347.913","389632994229.648","409291756946.381","456950058847.452","475314173140.693","501549947271.569","535297444607.439","553271533579.336","561821810372.283","594909046440.392","615938050290.886","638949350316.31","662751487775.805","677180907601.953","700307077493.492","678134303092.571","695509823673.731","736534953481.405","771429628504.867","787795360275.092","819874511491.844","856037856755.414","876046284221.599","877824201432.118","859468413002.863","867121689189.495","890167242008.604","930171796213.96","955122057570.817","971253698607.852","1012824977566.98","1052253104690.22","1106349473421.66","1163199674646.76","1185010810019.45","1220552310131.93","1242600185625.17","1281025904373.69","1322152656328.7","1357030300358.29","1384848127059.22","1398632992699.8","1357861634788.53","1399830508747.17","1443745912933.41","1469093201563.91","1503261570659.63","1546457292386.53","1556508816217.14","1572673953080.04","1620386284372.81","1664832887596.13","1696605089927.38","1611126164920.14","1696305710720.04","1761102321572.64","",
"Central Europe and the Baltics","CEB","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","698998860236.397","630700667527.118","618339246583.404","627899195226.724","653674072008.612","691014580519.54","722434417962.798","739148965395.049","758958910610.432","773431675822.95","804035291329.93","828804785685.756","858763912171.42","893862460507.582","946063686443.429","993546846438.006","1059068925586.65","1127198489221.4","1171556424579.01","1130473932942.58","1146701336021.35","1186986782895.46","1196767966808.44","1204714484496.55","1243416708778.63","1293469512790.95","1329035643467.09","1396855242090.58","1465864266268.62","1523058915775.96","1471016360198.93","1566280302858.53","1630928287549.66","",
"Switzerland","CHE","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","377720174344.816","383768742444.189","378743607542.592","381164080521.666","392631235669.911","407054920540.008","414620576468.826","421194296070.306","434999343626.195","453838270018.913","470515127240.656","466206071277.777","466002185360.324","465415099988.28","471324743945.934","473591186505.167","475823127148.128","486583035615.464","501326351582.974","509661911268.691","529837997852.025","538186453673.233","537792409245.141","537618172697.61","552143052382.242","567325324289.261","590436050103.238","613559744788.948","630788401993.241","616296829272.353","636285784211.754","647822333890.064","655461803595.119","667208623354.645","682887233860.616","694118186379.628","708477337578.722","718132463597.499","738674253452.249","747109782866.389","731108654673.334","770529214794.414","790318933740.326","",
"Channel Islands","CHI","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","26775250058.2013","28179684721.4971","29314392034.9217","31026393610.9229","31819806920.6936","32122181797.096","35731508026.0974","37023559304.1718","38353450489.4483","39863802957.3972","40592898746.5506","44417840219.4104","43964801437.8959","41753702384.3503","42748337927.239","37228629336.503","38655447829.5796","42692888123.7643","45980711669.0927","49851508074.7297","53832958966.334","57345758918.088","51029522091.788","48469156376.3287","50458177022.7415","52481507638.6784","55303801645.744","58876686345.967","63201243989.833","69472945426.7565","71788871549.5833","77391556631.4767","86033645570.0678","91702216494.85","96315019535.2754","104919125196.922","112056685776.986","120339623821.761","125370887061.407","125027832950.762","131243743560.348","135383217068.298","139719269580.07","146318553367.333","156084225513.219","165194933110.731","175189211413.976","184243394524.547","191225100455.441","189087132634.086","200151851754.47","212609096424.814","225695909225.262","233163076989.911","237342873662.242","242450355827.827","246700604504.172","250050047208.954","260027117795.385","261959457397.964","245861402072.6","274719214659.448","281423471715.402","",
"China","CHN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","158907448897.943","115573387577.24","109124392561.753","120364204991.771","142246417451.721","166357185215.421","184074225438.214","173453142622.974","166341563798.828","194519824699.811","232062150860.483","248445738707.848","257911521353.149","277925455412.286","284345533440.525","309140463949.434","304286958660.224","327321481434.973","364393840372.01","392056159908.571","422770408019.727","444385648943.484","484456409125.395","536633345444.265","618156214897.486","701178782692.718","763934015643.662","852989071904.524","948716580689.533","988622772159.195","1027379269906.81","1122543213950.28","1282219705614.9","1460239618600.69","1650608234073.16","1831415106313.32","2013138309678.27","2199087464305.44","2371626806406.24","2553332587339.78","2770112908910.8","3001022137975.68","3275124419970.88","3603882407660.62","3968365429308.67","4420544471455.51","4982879973774.34","5691986693352.65","6241302053203.15","6827904909025.13","7554112071655.21","8275592638220.64","8926363432837.86","9619598215267.82","10333926843387.4","11061572618594.8","11819153423314","12640253743683.8","13493442283238.1","14296369668095.8","14616413683107.3","15851276922881.8","16325084918817.2","",
"Cote d'Ivoire","CIV","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","5492745890.00074","6038315905.11047","6112405708.55932","6998115047.68291","8230699197.47193","7974752908.15287","8898018736.56086","9307163143.93046","10475049116.5172","11474286968.0659","12664747894.8451","13862407214.0353","14449705425.2959","15307901973.8986","15970333193.6091","17288346644.5648","19521378207.5578","20949261442.7582","23234711410.3698","23791045074.1383","21184094379.0386","21925643371.5534","21969674963.0949","21112804815.3443","20542492761.0462","21467156207.0975","22166845698.0419","22089489410.6811","22340532915.9215","22999132930.6545","22747083498.0923","22756392781.0764","22700739607.9196","22657044066.9006","22840839521.8472","24468419439.9844","26359663692.7965","28903065479.5637","30135465006.6527","30487103688.2118","30406072179.2554","29751121586.5607","28938759335.2031","27571152177.289","28449303913.4165","28732677633.1389","29541668753.6363","29867049487.2335","31295490701.921","32423167867.7787","34643522420.1076","32783010326.4561","35281210702.136","39077544168.9274","42739891585.932","45815005170.815","49101205370.571","52739979049.0187","55294253266.1217","58898491240.9124","59921923458.2845","64116458097.0154","68438760123.0596","",
"Cameroon","CMR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","4827329401.77259","4884469573.58571","5033033599.98434","5221397415.12354","5406608719.74354","5516149516.56753","5770717368.63748","5141012904.4288","5467278232.7078","5735255755.81943","5912593777.17627","6118334765.00775","6281929448.77639","6618369536.82128","7328802680.10935","8152930849.0535","7704916015.45028","8763561576.93245","10691808462.1321","11337071801.8535","11114265274.3313","13012879895.4302","13990954313.1341","14951689440.3101","16069264314.0233","17364955075.045","18540851327.4109","18142844102.4615","16723414750.1032","16419195682.0992","15416689237.8441","14829529308.2261","14369813423.5217","13229990256.1401","13478291933.8403","13868353888.0552","14452915010.389","15107243821.2788","15821141892.6295","16534881734.7065","17168567484.5749","17910981185.5697","18712860619.4251","19733301668.5758","21124275032.771","21594980960.2444","22417659743.2882","23387803922.5771","24053813243.6522","24674221649.2686","25389533434.6495","26247499413.6974","27461703151.6573","28833560540.7901","30482787768.4783","32210233020.4569","33671222913.4548","34863580363.1151","36242614248.5756","37502066832.7403","37599547048.5841","38854942334.5769","40247035778.3909","",
