"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"IDA only","IDX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","601019956278.525","632782429718.406","654880845508.959","687303886776.733","709353372205.837","761193914172.869","813523414029.273","875223034308.92","921144769251.632","973938525921.769","1041106561349.26","1110564440762.52","1171889454892.18","1256132059368.7","1367006072240.48","1500227294144.87","1648775756111.23","1804380316473.72","1951695967466.82","2050486135976.39","2210781242628.45","2357434815480.13","2495879713431.88","2695194154852.37","2929895066545.59","3093921575795.81","3322605245005.1","3550663230583.6","3873515494947.87","4202131469510.99","4342049235717.8","4709822799895.8","5274200973596.85","",
"Isle of Man","IMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1048235107013.49","1095136631205.42","1181501791559.16","1266968386044.03","1380191573633.65","1515867471292.48","1660158643042.05","1757179784092.79","1886851860353.95","2082700396470.41","2211693660005.54","2370617125966.66","2499147076031.09","2748789707187.48","3046209539704.7","3390666370815.2","3777034027535.88","4176280771115.86","4387760606421.76","4763056069763","5229906990856.33","5618380734806.19","6162754463469.18","6497743442011.11","6812807109415.72","7204580698534.04","7795524017531.18","8354710136293.92","9230789424735.23","9932850520779.16","9759126642476.75","11323393379700.2","12998139467644.8","",
"Not classified","INX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48260029859.7662","50854814505.9902","53752727436.6604","56508512548.173","61037178152.1853","68320921081.0325","74474162673.5015","83154181089.6917","93160227483.321","101534472721.861","114952273134.222","125950306599.102","138491150176.63","145014198908.236","157659335259.766","168336054806.382","189029911943.719","205800481424.432","198299092484.809","188081264957.379","197012174424.763","206639596735.108","212883538742.662","221005225411.352","238657009844.44","325443236019.889","339580228355.172","375788557473.834","413324387097.426","448732011740.96","483914609141.061","574387416320.303","686132033842.947","",
"Iran, Islamic Rep.","IRN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","423591187222.759","493602083730.771","521500721742.84","526008887622.891","528117509901.558","552137840587.812","597952968570.259","616478252909.103","636384065096.323","658276641954.116","712541731951.78","746024207466.975","818860578226.195","907161613128.725","971910162910.752","1034361754868.67","1119589553862.2","1243625656492.06","1270657113597.4","1291683910414.21","1382998329780.04","1449083552221.01","1295740677467.96","1250610246950.94","1255791375247.15","1131039620719.18","1221422583406.8","1281375169176.87","1277953990214.69","1162001171464.4","1237805777178.19","1322577157396.53","1469161778178.6","",
"Iraq","IRQ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47861267895.178","64906517042.3221","86571105755.3771","91827934233.9017","95741068678.1277","108238667908.488","133489234939.465","182045885926.199","217070192395.09","259552091882.432","270074639301.145","251796759693.569","162640466307.883","256157412823.854","268607024801.762","292529440216.723","306100047104.035","337640135770.712","351287258352.941","378270693407.765","415269270855.8","484698181757.22","517535382527.478","481300153146.585","350607538727.124","349270949154.251","400912993904.789","484572670623.272","504546085405.449","445338054148.541","543140875455.744","622129498074.858","",
"Iceland","ISL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6402775818.379","6660262547.88888","7284697334.38553","7870880036.2562","8198700509.48308","8375093029.85957","9086333221.49219","9375292903.83657","9467640392.32602","10402862044.4128","11074925909.5813","12060170222.0007","12921528405.0239","13879915595.1021","13333310873.277","12647987098.348","13059433954.0833","13471498420.0286","14378252058.9283","15058763610.4313","16276450019.0689","17939410954.5851","19106258173.1223","20174853794.3579","21822649369.3723","20386766406.489","22903043490.6163","27443143441.4008","",
"Israel","ISR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113626657917.968","122595998294.577","129378436629.443","136253672236.743","142834796488.428","161584353203.641","165760551159.412","171113964748.651","164954129764.012","177422923531.854","177584083077.007","185705586004.336","202260489140.568","204609132952.61","208911882939.339","223327409257.625","241995717613.454","255688667119.386","279990267389.596","285415972339.773","300546194180.572","326528612428.469","343723470819.241","357371968026.752","375862789976.274","379703382522.384","432271215779.002","498266971121.346","",
"Italy","ITA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1056393111352.31","1108919728121.68","1143652804544.76","1160776793354.2","1211065766530.93","1272155154436.13","1310681474407.9","1358053720061.42","1423858456337.41","1457193715148.05","1541756006452.58","1597668432819.82","1639680554324.34","1673461816279.47","1704921939474.48","1746657911754.7","1886969023402.89","1995607744467.66","2089717925618.93","2044812502835.96","2083743155618.66","2173169963370.93","2172383785077.79","2187377576803.98","2200255257934.9","2240921139199.72","2420671363968.59","2517184209191.25","2600325592797.6","2775612623552.04","2627330094323.51","2951504545461.91","3267779665512.76","",
"Jamaica","JAM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11520400107.3129","12486226445.4168","13020514308.1028","14584363942.8877","15101868913.1612","15780869181.4881","16051535434.8552","16142115050.997","15942712050.6396","16336763407.6229","16853684522.7624","17465166962.8206","18091633898.3388","19125077838.0601","19898432361.349","20705841088.8165","21963547668.1064","22880125946.4861","23129662939.8289","22266417996.546","22205660187.945","23059255170.7083","23214929063.4246","24023892586.5579","24397287651.2427","25182384150.2051","26411115826.8499","27651386383.771","28300462384.3033","28468528877.0366","25451633088.1949","27176946493.566","30609361052.8127","",
"Jordan","JOR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15634928111.162","16423661658.1848","19208409264.2825","20546022622.4051","22028020075.8674","23884497850.0049","24829416671.78","26093223820.8006","27181731040.7193","28499101770.7668","30382165163.09","32703860717.6293","35134569206.1353","37319026444.1638","41603848259.0537","46404051078.0504","51707233030.8858","57446559930.4526","62775763276.4254","66352013457.2009","68703824299.4291","72050912802.1938","73887520573.5489","78452380693.4733","80397356421.9829","85588348124.0501","87534483836.1905","94825378274.4728","94604332953.0969","100625608768.486","104080200892.953","101616771489.093","111412374581.635","",
"Japan","JPN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2458757725394.36","2631467510417.43","2715675018159.04","2767279212213.77","2856992786468.72","2993644735915","3143992144629.41","3229588924781.63","3224451308869.43","3258971755243.63","3461199212871.49","3552841434344.91","3647933229747.3","3753919256711.54","3938955753801.61","4110440479265.64","4300322202225.7","4482081297524.2","4517267516318.56","4295629000666.77","4525401285474.55","4629400479632.82","4799612889015.1","5021591088716.88","5034454618847.27","5199915217476.25","5158900389806.61","5262254961496.86","5344060957173.08","5404462313923.95","5351116149633.97","5566687266752.54","5862116602213.25","",
"Kazakhstan","KAZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135061850189.711","124270094724.93","120365687508.879","111882636851.826","99873557752.7429","93606446928.4098","95796952651.5221","99105536690.4743","98316803270.6057","102394278393.691","114976048403.876","133437868536.372","148798258482.937","165846289306.709","186646915357.357","211172318169.581","240980854199.121","269520340706.772","283754315690.461","288999929033.283","313823642723.809","344049455918.982","369783340663.465","417039504506.503","426844567293.671","406611059018.014","422786764645.624","447143865260.692","475138151280.585","551108130794.884","565757228613.755","650469813945.991","718548155296.789","",
"Kenya","KEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39584023663.8917","41511270740.0675","42117832022.1432","43268452791.1778","45355908719.5659","48347362777.0619","51274183724.6782","52406072914.6138","54739599666.2632","56790752483.8727","58425661389.122","62000154073.6315","63310783946.5606","66453499720.1867","71720423388.6959","78338578080.0943","85982693123.6232","94356030963.6229","96389092763.6738","100214863122.527","109592079393.214","117598023944.482","124961878452.748","139746695151.583","154709329446.165","173206956148.628","188546457052.59","205511364865.135","221491717233.004","240006995767.663","250255393335.358","284129273925.386","318874295198.831","",
"Kyrgyz Republic","KGZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11169144215.5708","10629584272.0826","9367397735.42756","8106974351.93947","6617022853.05785","6389354035.0555","6967282943.15931","7790165527.09742","8045001342.32229","8456627112.61019","9118967542.49844","9820623525.10418","9971953124.80871","10883653132.9577","11961118334.2619","12314546032.8931","13088419713.709","14590482726.1897","16119665465.3799","16691228366.5577","16812165959.6539","18183659161.176","20283491468.0054","23114163150.7939","24971077860.1925","25086544783.7459","28429771863.0656","31241590663.088","30789434119.8894","34955978964.9393","34834094213.2461","39301901464.0313","44732747153.9242","",
"Cambodia","KHM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11255158194.6613","7494075218.87242","8408954585.07377","9067918519.41459","9593870835.15206","10156058093.4094","11607730738.9836","13057018292.3617","14439092934.2915","15628875018.7098","17292938727.096","19593335152.4731","22885291801.7051","26132489819.2398","29579652162.8875","32164277925.1733","32398500570.8141","34743029072.7105","37972104979.4031","42223119878.3284","45380362823.0209","48043834296.3702","51719789675.5877","56734872660.3465","61322327317.8454","67766900853.2714","74895400925.1098","73855510093.2968","77441503895.2508","87237431240.8963","",
"Kiribati","KIR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90737314.4415964","93805834.0597112","96785195.2885588","99940892.510147","103834968.749682","106012284.965864","109783053.397507","113537456.52683","122344234.132279","122159605.32218","132735138.753251","133729633.513418","140957750.789409","146623576.848129","148106394.513457","160314404.947245","165179572.900877","173095752.436156","172725991.978926","175228653.994729","175347928.933054","182146012.281696","195083509.01296","206760020.457671","208317137.133403","231157906.177458","232358184.516214","237212544.716298","255337077.027675","254297805.722134","253346287.24019","285549960.876864","310430598.269009","",
